,state_name,assembly_constituency_number,assembly_ constituency_name,candidate_name, SEX , AGE , CATEGORY ,party_name, SYMBOL , GENERAL , POSTAL , TOTAL , % VOTES POLLED ,total_votes_in_state
63, TURNOUT , TOTAL : ,,,,,,,,160303,1039.0,161342,50.10216566,
64,Maharashtra,8,Shindkheda,Jaykumar Jitendrasinh Rawal,MALE,45.0,GENERAL,BJP,Lotus,113042,767.0,113809,56.74334889,327082.0
65,Maharashtra,8,Shindkheda,Bedse Sandeep Tryambakrao,MALE,49.0,GENERAL,NCP,Clock,70512,382.0,70894,35.34661561,327082.0
66,Maharashtra,8,Shindkheda,Shanabhau Rambhau Sonawane,MALE,48.0,GENERAL,IND,Whistle,9346,12.0,9358,4.665749272,327082.0
67,Maharashtra,8,Shindkheda,Namdeo Rohidas Yelave,MALE,48.0,ST,VBA,Gas Cylinder,2014,11.0,2025,1.009632643,327082.0
68,Maharashtra,8,Shindkheda,NOTA,,,,NOTA,NOTA,1815,1.0,1816,0.905428583,327082.0
69,Maharashtra,8,Shindkheda,Narendra Dharma Patil (Salunkhe),MALE,38.0,GENERAL,MNS,Railway Engine,1178,7.0,1185,0.590822065,327082.0
70,Maharashtra,8,Shindkheda,Bhausaheb Namdeo Pawar,MALE,34.0,SC,BSP,Elephant,1000,5.0,1005,0.501076941,327082.0
71,Maharashtra,8,Shindkheda,Salim Kasam Pinjari,MALE,60.0,GENERAL,IND,Sewing Machine,476,,476,0.237325994,327082.0
72, TURNOUT , TOTAL : ,,,,,,,,199383,1185.0,200568,61.32040283,
73,Maharashtra,9,Shirpur ,Kashiram Vechan Pawara,MALE,53.0,ST,BJP,Lotus,119582,821.0,120403,56.76923222,320802.0
74,Maharashtra,9,Shirpur ,Dr. Jitendra Yuvraj Thakur,MALE,44.0,ST,IND,Whistle,70947,282.0,71229,33.58401071,320802.0
75,Maharashtra,9,Shirpur ,Ranjitsingh Bharatsingh Pawara,MALE,57.0,ST,INC,Hand,7715,39.0,7754,3.655960621,320802.0
76,Maharashtra,9,Shirpur ,NOTA,,,,NOTA,NOTA,3822,6.0,3828,1.804877129,320802.0
77,Maharashtra,9,Shirpur ,Prof.Motilal Damu Sonawane,MALE,54.0,ST,VBA,Gas Cylinder,3503,31.0,3534,1.666258039,320802.0
78,Maharashtra,9,Shirpur ,Er. Vikas Kalidas Saindane,MALE,30.0,ST,CPI,Ears of Corn And Sickle,2127,,2127,1.00286668,320802.0
79,Maharashtra,9,Shirpur ,Kishor Daulat Bhil,MALE,37.0,ST,MEP,Tractor Chalata Kissan,1853,7.0,1860,0.876977915,320802.0
80,Maharashtra,9,Shirpur ,Sukram Onkar Pawara,MALE,35.0,ST,BSP,Elephant,1356,1.0,1357,0.639816683,320802.0
81, TURNOUT , TOTAL : ,,,,,,,,210905,1187.0,212092,66.11305416,
82,Maharashtra,10,Chopda ,LATABAI CHANDRAKANT SONAWANE,FEMALE,48.0,ST,SHS,Bow and Arrow,77424,713.0,78137,39.18252114,308441.0
83,Maharashtra,10,Chopda ,JAGDISHCHANDRA RAMESH VALVI,MALE,57.0,ST,NCP,Clock,57002,606.0,57608,28.88806427,308441.0
84,Maharashtra,10,Chopda ,PRABHAKARAPPA GOTU SONAWANE,MALE,66.0,ST,IND,Bat,31932,527.0,32459,16.27686568,308441.0
85,Maharashtra,10,Chopda ,DR. BARELA  CHANDRAKANT JAMSING,MALE,36.0,ST,IND,Whistle,16984,101.0,17085,8.567431225,308441.0
86,Maharashtra,10,Chopda ,ADV. YAKUB  SAHEBU TADAVI,MALE,50.0,ST,BSP,Elephant,5341,28.0,5369,2.692334694,308441.0
87,Maharashtra,10,Chopda ,MADHURI KISHOR PATIL,FEMALE,43.0,ST,IND,Road Roller,4269,19.0,4288,2.150257249,308441.0
88,Maharashtra,10,Chopda ,NOTA,,,,NOTA,NOTA,2166,9.0,2175,1.090673861,308441.0
89,Maharashtra,10,Chopda ,ISHWARLAL SURESH KOLI (ALIAS NILESH SURESH KOLI),MALE,28.0,ST,IND,Pressure Cooker,1527,2.0,1529,0.766731188,308441.0
90,Maharashtra,10,Chopda ,DAGDU FATTU TADAVI,MALE,63.0,ST,IND,Cup & Saucer,760,8.0,768,0.385120701,308441.0
91, TURNOUT , TOTAL : ,,,,,,,,197405,2013.0,199418,64.65353179,
92,Maharashtra,11,Raver,CHAUDHARI SHIRISH MADHUKARRAO,MALE,60.0,GENERAL,INC,Hand,76497,1444.0,77941,38.3198293,293382.0
93,Maharashtra,11,Raver,HARIBHAU MADHAV JAWALE,MALE,66.0,GENERAL,BJP,Lotus,61931,401.0,62332,30.64563708,293382.0
94,Maharashtra,11,Raver,ANIL CHABILDAS CHAWADARI,MALE,50.0,GENERAL,IND,Television,44733,108.0,44841,22.04615627,293382.0
95,Maharashtra,11,Raver,HAJI SAYAD MUSHTAK SAYAD KAMARUDDIN,MALE,38.0,GENERAL,VBA,Gas Cylinder,6695,12.0,6707,3.297508309,293382.0
96,Maharashtra,11,Raver,VIVEK DEVIDAS THAKARE (BAPU DHOBI),MALE,43.0,GENERAL,AIMIM,Kite,3543,2.0,3545,1.742905465,293382.0
97,Maharashtra,11,Raver,GAYASODDIN SADARODDIN KAZI,MALE,65.0,GENERAL,IND,Almirah,2693,,2693,1.324018171,293382.0
98,Maharashtra,11,Raver,NOTA,,,,NOTA,NOTA,1940,6.0,1946,0.956754312,293382.0
99,Maharashtra,11,Raver,D. D. WANI (PHOTOGRAPHER),MALE,54.0,GENERAL,IND,Camera,1333,,1333,0.655371787,293382.0
100,Maharashtra,11,Raver,SANTOSH MADHUKAR DHIVARE,MALE,30.0,SC,BSP,Elephant,1102,2.0,1104,0.542783536,293382.0
101,Maharashtra,11,Raver,RAJARAM MADHAV SONAR,MALE,74.0,GENERAL,IND,Ring,493,,493,0.242384314,293382.0
102,Maharashtra,11,Raver,SANJAY HAMID TADVI,MALE,40.0,ST,IND,Helicopter,461,,461,0.226651458,293382.0
103, TURNOUT , TOTAL : ,,,,,,,,201421,1975.0,203396,69.3280433,
104,Maharashtra,12,Bhusawal ,Sanjay Waman Sawkare,MALE,50.0,SC,BJP,Lotus,81043,646.0,81689,54.2229214,307797.0
105,Maharashtra,12,Bhusawal ,Dr. Madhu Rajesh Manawatkar,FEMALE,44.0,SC,IND,Stethoscope,28400,275.0,28675,19.03367982,307797.0
106,Maharashtra,12,Bhusawal ,Jagan Deoram Sonawane,MALE,48.0,SC,NCP,Clock,20190,55.0,20245,13.43807665,307797.0
107,Maharashtra,12,Bhusawal ,Sunil Dada Surwade,MALE,37.0,SC,VBA,Gas Cylinder,6833,35.0,6868,4.558790341,307797.0
108,Maharashtra,12,Bhusawal ,NOTA,,,,NOTA,NOTA,3263,14.0,3277,2.175182869,307797.0
109,Maharashtra,12,Bhusawal ,Gita Prashant Khachane,FEMALE,27.0,SC,IND,Helicopter,2153,4.0,2157,1.431757537,307797.0
110,Maharashtra,12,Bhusawal ,Nilesh Amrut Suralkar,MALE,32.0,SC,MNS,Railway Engine,2085,10.0,2095,1.390603635,307797.0
111,Maharashtra,12,Bhusawal ,Satish Bhika Ghule,MALE,47.0,SC,IND,Television,1571,1.0,1572,1.043450556,307797.0
112,Maharashtra,12,Bhusawal ,Rakesh Sahebrao Wakade,MALE,34.0,SC,BSP,Elephant,970,,970,0.64385944,307797.0
113,Maharashtra,12,Bhusawal ,Yamuna Dagadu Rote,FEMALE,65.0,SC,IND,Auto- Rickshaw,916,1.0,917,0.608679491,307797.0
114,Maharashtra,12,Bhusawal ,Kailash Gopal Ghule,MALE,40.0,SC,IUML,Cup & Saucer,881,1.0,882,0.585447449,307797.0
115,Maharashtra,12,Bhusawal ,Ajay Jivram Ingle,MALE,25.0,SC,BMUP,Cot,805,1.0,806,0.53500073,307797.0
116,Maharashtra,12,Bhusawal ,Nilesh Raju Devghatole,MALE,30.0,SC,IND,Football,501,,501,0.332550082,307797.0
117, TURNOUT , TOTAL : ,,,,,,,,149611,1043.0,150654,48.94589616,
118,Maharashtra,13,Jalgaon City,Suresh Damu Bhole (Rajumama),MALE,54.0,GENERAL,BJP,Lotus,112569,741.0,113310,62.21482811,401328.0
119,Maharashtra,13,Jalgaon City,Abhishek shantaram patil,MALE,33.0,GENERAL,NCP,Clock,48211,253.0,48464,26.61000291,401328.0
120,Maharashtra,13,Jalgaon City,Shafi A. Nabi Shaikh,MALE,65.0,GENERAL,VBA,Gas Cylinder,6309,21.0,6330,3.475596699,401328.0
121,Maharashtra,13,Jalgaon City,NOTA,,,,NOTA,NOTA,4966,32.0,4998,2.74423891,401328.0
122,Maharashtra,13,Jalgaon City,Adv. Jamil Abdul Rauf Deshpande,MALE,51.0,GENERAL,MNS,Railway Engine,3457,24.0,3481,1.911303651,401328.0
123,Maharashtra,13,Jalgaon City,Ashok Shridhar Shimpi,MALE,50.0,GENERAL,BSP,Elephant,1209,5.0,1214,0.666567835,401328.0
124,Maharashtra,13,Jalgaon City,Shivram Magar Patil,MALE,61.0,GENERAL,IND,CCTV Camera,1165,4.0,1169,0.641859801,401328.0
125,Maharashtra,13,Jalgaon City,Vandana Prabhakar Patil,FEMALE,53.0,GENERAL,MAHKRS,DIAMOND,909,,909,0.499102275,401328.0
126,Maharashtra,13,Jalgaon City,Lalit (BANTY) Gaurishankar Sharma,MALE,35.0,GENERAL,IND,Batsman,501,,501,0.275082772,401328.0
127,Maharashtra,13,Jalgaon City,ANIL PITAMBAR WAGH (SIR),MALE,49.0,SC,IND,Laptop,416,4.0,420,0.230608312,401328.0
128,Maharashtra,13,Jalgaon City,Prof. Dr. ASHISH S. JADHAV (HAPPY MIRROR),MALE,36.0,GENERAL,IND,Almirah,387,3.0,390,0.21413629,401328.0
129,Maharashtra,13,Jalgaon City,Maya Budha Ahire,FEMALE,37.0,SC,IND,Helicopter,373,1.0,374,0.205351211,401328.0
130,Maharashtra,13,Jalgaon City,Gokul Ramesh Chavan,MALE,30.0,SC,IND,FLUTE,363,1.0,364,0.199860537,401328.0
131,Maharashtra,13,Jalgaon City,Surwade Gaurav Damodar,MALE,35.0,SC,BMUP,Cot,203,,203,0.111460684,401328.0
132, TURNOUT , TOTAL : ,,,,,,,,181038,1089.0,182127,45.3810848,
133,Maharashtra,14,Jalgaon Rural,GULABRAO RAGHUNATH PATIL,MALE,53.0,GENERAL,SHS,Bow and Arrow,105261,534.0,105795,53.33403911,315672.0
134,Maharashtra,14,Jalgaon Rural,ATTARADE CHANDRASHEKHAR PRAKASH,MALE,42.0,GENERAL,IND,Tractor Chalata Kissan,58724,342.0,59066,29.77672247,315672.0
135,Maharashtra,14,Jalgaon Rural,PUSHPA DNYANESHWAR MAHAJAN,FEMALE,45.0,GENERAL,NCP,Clock,17892,70.0,17962,9.055116125,315672.0
136,Maharashtra,14,Jalgaon Rural,DESHMUKH JITENDRA BABURAO (RAVI BHAU),MALE,47.0,GENERAL,IND,Whistle,5822,8.0,5830,2.939056175,315672.0
137,Maharashtra,14,Jalgaon Rural,MUKUNDA ANANDA ROTE,MALE,40.0,GENERAL,MNS,Railway Engine,2631,4.0,2635,1.328372731,315672.0
138,Maharashtra,14,Jalgaon Rural,NOTA,,,,NOTA,NOTA,2381,1.0,2382,1.200828784,315672.0
139,Maharashtra,14,Jalgaon Rural,PRADIP BHIMRAO MOTIRAYA,MALE,30.0,SC,IND,Auto- Rickshaw,1362,,1362,0.686619985,315672.0
140,Maharashtra,14,Jalgaon Rural,SAMBHAJI KADU KOLI,MALE,35.0,GENERAL,IND,Cup & Saucer,1129,,1129,0.569158563,315672.0
141,Maharashtra,14,Jalgaon Rural,SANJAY PANNALAL BAVISKAR (KOLI),MALE,41.0,GENERAL,BSP,Elephant,903,2.0,905,0.456234278,315672.0
142,Maharashtra,14,Jalgaon Rural,DILIP RAJARAM PATIL (KADGAONKAR),MALE,62.0,GENERAL,PWPI,Cart,629,,629,0.317095426,315672.0
143,Maharashtra,14,Jalgaon Rural,LAXMAN GANGARAM PATIL (LUCKY TAILOR),MALE,56.0,GENERAL,IND,Football,357,,357,0.17997308,315672.0
144,Maharashtra,14,Jalgaon Rural,SONAWANE ISHWAR UTTAM,MALE,41.0,ST,IND,Bat,311,,311,0.156783271,315672.0
145, TURNOUT , TOTAL : ,,,,,,,,197402,961.0,198363,62.83832586,
146,Maharashtra,15,Amalner,Anil Bhaidas Patil,MALE,51.0,GENERAL,NCP,Clock,92641,1116.0,93757,50.70522319,293648.0
147,Maharashtra,15,Amalner,Shirish Dada Hiralal Chaudhari,MALE,49.0,GENERAL,BJP,Lotus,84121,1042.0,85163,46.05745622,293648.0
148,Maharashtra,15,Amalner,Shravan Dharma Vanjari,MALE,44.0,GENERAL,VBA,Gas Cylinder,1898,11.0,1909,1.032416471,293648.0
149,Maharashtra,15,Amalner,NOTA,,,,NOTA,NOTA,1500,3.0,1503,0.812845446,293648.0
150,Maharashtra,15,Amalner,Anil (Daji) Bhaidas Patil,MALE,38.0,GENERAL,IND,Carrom Board,1058,3.0,1061,0.573805069,293648.0
151,Maharashtra,15,Amalner,Ankalesh Machindra Patil,MALE,43.0,GENERAL,MNS,Railway Engine,520,8.0,528,0.285550496,293648.0
152,Maharashtra,15,Amalner,Ramkrishna Vijay Bansode (Bhaiyasaheb),MALE,35.0,SC,BSP,Elephant,493,5.0,498,0.269326036,293648.0
153,Maharashtra,15,Amalner,Sandip Yuvraj Patil,MALE,30.0,GENERAL,IND,Whistle,487,,487,0.263377067,293648.0
154, TURNOUT , TOTAL : ,,,,,,,,182718,2188.0,184906,62.96858824,
155,Maharashtra,16,Erandol,CHIMANRAO RUPCHAND PATIL,MALE,69.0,GENERAL,SHS,Bow and Arrow,81977,673.0,82650,46.33496847,280441.0
156,Maharashtra,16,Erandol,ANNASAHEB DR. SATISH BHASKARRAO PATIL,MALE,61.0,GENERAL,NCP,Clock,63995,653.0,64648,36.24274702,280441.0
157,Maharashtra,16,Erandol,SHIROLE GOVIND EKNATH,MALE,57.0,GENERAL,IND,Whistle,24503,84.0,24587,13.78388227,280441.0
158,Maharashtra,16,Erandol,GAUTAM MADHUKAR PAWAR,MALE,41.0,GENERAL,VBA,Gas Cylinder,2291,12.0,2303,1.29110021,280441.0
159,Maharashtra,16,Erandol,NOTA,,,,NOTA,NOTA,1992,3.0,1995,1.118430273,280441.0
160,Maharashtra,16,Erandol,RAHUL RAGHUNATH PATIL,MALE,30.0,GENERAL,IND,Bat,791,2.0,793,0.444569026,280441.0
161,Maharashtra,16,Erandol,SANJAY LAXMAN LOKHANDE,MALE,48.0,GENERAL,BSP,Elephant,634,1.0,635,0.355991591,280441.0
162,Maharashtra,16,Erandol,PROF. PRATAPRAO RAMDAS PAWAR,MALE,68.0,GENERAL,IND,Tractor Chalata Kissan,506,,506,0.283672039,280441.0
163,Maharashtra,16,Erandol,ABASAHEB CHIMANRAO PATIL,MALE,40.0,GENERAL,IND,Sewing Machine,257,1.0,258,0.144639103,280441.0
164, TURNOUT , TOTAL : ,,,,,,,,176946,1429.0,178375,63.60517899,
165,Maharashtra,17,Chalisgaon,Mangesh Ramesh Chavan,MALE,36.0,GENERAL,BJP,Lotus,85286,1229.0,86515,39.69433777,345660.0
166,Maharashtra,17,Chalisgaon,Deshmukh Rajiv Anil,MALE,48.0,GENERAL,NCP,Clock,81288,940.0,82228,37.72739994,345660.0
167,Maharashtra,17,Chalisgaon,Morsing Gopa Rathod,MALE,45.0,GENERAL,VBA,Gas Cylinder,38361,68.0,38429,17.631783,345660.0
168,Maharashtra,17,Chalisgaon,Dr.Vinod Murlidhar Kotkar,MALE,42.0,GENERAL,IND,Balloon,4533,84.0,4617,2.118346616,345660.0
169,Maharashtra,17,Chalisgaon,NOTA,,,,NOTA,NOTA,1671,6.0,1677,0.769431942,345660.0
170,Maharashtra,17,Chalisgaon,Rakesh Lalchand Jadhav,MALE,62.0,GENERAL,MNS,Railway Engine,1394,5.0,1399,0.641881507,345660.0
171,Maharashtra,17,Chalisgaon,Onkar Pitambar Kedar,MALE,38.0,SC,BSP,Elephant,1300,1.0,1301,0.596917684,345660.0
172,Maharashtra,17,Chalisgaon,Vinod Madhav Sonawane,MALE,61.0,SC,IND,Air Conditioner,1005,,1005,0.461108588,345660.0
173,Maharashtra,17,Chalisgaon,Umesh Prakash Karpe,MALE,37.0,GENERAL,IND,Table,779,3.0,782,0.358792951,345660.0
174, TURNOUT , TOTAL : ,,,,,,,,215617,2336.0,217953,63.05415726,
175,Maharashtra,18,Pachora,Kishor Appa Patil,MALE,49.0,GENERAL,SHS,Bow and Arrow,74742,957.0,75699,37.58322287,315444.0
176,Maharashtra,18,Pachora,Amol Panditrao Shinde,MALE,41.0,GENERAL,IND,Cup & Saucer,73146,469.0,73615,36.5485535,315444.0
177,Maharashtra,18,Pachora,Dilip Onkar Wagh,MALE,54.0,GENERAL,NCP,Clock,44422,539.0,44961,22.32234618,315444.0
178,Maharashtra,18,Pachora,Naresh Pandit Patil,MALE,44.0,GENERAL,VBA,Gas Cylinder,3193,21.0,3214,1.595694504,315444.0
179,Maharashtra,18,Pachora,NOTA,,,,NOTA,NOTA,1716,8.0,1724,0.855935696,315444.0
180,Maharashtra,18,Pachora,Rajendra Suresh Chaudhari (Rana),MALE,34.0,GENERAL,IND,Helicopter,947,,947,0.470168854,315444.0
181,Maharashtra,18,Pachora,Santosh Fakira More,MALE,35.0,SC,BSP,Elephant,659,10.0,669,0.33214674,315444.0
182,Maharashtra,18,Pachora,Mango Pundalik Pagare,MALE,53.0,SC,BAHUMP,Whistle,588,,588,0.291931664,315444.0
183, TURNOUT , TOTAL : ,,,,,,,,199413,2004.0,201417,63.85190398,
184,Maharashtra,19,Jamner	,Girish Dattatraya Mahajan,MALE,59.0,GENERAL,BJP,Lotus,113765,949.0,114714,54.94886595,308952.0
185,Maharashtra,19,Jamner	,Sanjay Bhaskarrao Garud,MALE,59.0,GENERAL,NCP,Clock,79022,678.0,79700,38.17689747,308952.0
186,Maharashtra,19,Jamner	,Bhimrao Namdeo Chavan,MALE,41.0,GENERAL,VBA,Gas Cylinder,6452,19.0,6471,3.09965751,308952.0
187,Maharashtra,19,Jamner	,Vijay Jagan Tanvar,MALE,41.0,GENERAL,RaJPa,Cauliflower,2118,,2118,1.014537878,308952.0
188,Maharashtra,19,Jamner	,NOTA,,,,NOTA,NOTA,2097,8.0,2105,1.00831078,308952.0
189,Maharashtra,19,Jamner	,âDr. Vijayanand Arun Kulkarni,MALE,52.0,GENERAL,MNS,Railway Engine,1435,4.0,1439,0.689291787,308952.0
190,Maharashtra,19,Jamner	,Shaktivardhan Shantaram Surwade,MALE,35.0,SC,BSP,Elephant,668,5.0,673,0.322372045,308952.0
191,Maharashtra,19,Jamner	,Gajanan Ramkrushna Mali,MALE,33.0,GENERAL,IND,Whistle,659,,659,0.31566594,308952.0
192,Maharashtra,19,Jamner	,Pavan Pandurang Bande,MALE,28.0,GENERAL,IND,Cup & Saucer,513,1.0,514,0.246209853,308952.0
193,Maharashtra,19,Jamner	,Vasant Ramu Ingale,MALE,26.0,GENERAL,IND,Bat,372,,372,0.178190789,308952.0
194, TURNOUT , TOTAL : ,,,,,,,,207101,1664.0,208765,67.57198529,
195,Maharashtra,20,Muktainagar ,Chandrakant Nimba Patil,MALE,46.0,GENERAL,IND,Tractor Chalata Kissan,90698,394.0,91092,46.4234023,290175.0
196,Maharashtra,20,Muktainagar ,Khadse Rohini Eknathrao,FEMALE,36.0,GENERAL,BJP,Lotus,88367,768.0,89135,45.42605239,290175.0
197,Maharashtra,20,Muktainagar ,Rahul Ashok Patil,MALE,31.0,GENERAL,VBA,Gas Cylinder,9715,36.0,9751,4.969422077,290175.0
198,Maharashtra,20,Muktainagar ,NOTA,,,,NOTA,NOTA,1805,1.0,1806,0.920395474,290175.0
199,Maharashtra,20,Muktainagar ,Bhagawan Damu Ingale,MALE,59.0,SC,BSP,Elephant,1583,2.0,1585,0.807766792,290175.0
200,Maharashtra,20,Muktainagar ,Sanju Kadu Ingale,MALE,38.0,SC,BMUP,Cot,1401,2.0,1403,0.71501376,290175.0
201,Maharashtra,20,Muktainagar ,Jyoti Mahendra Patil,FEMALE,26.0,GENERAL,IND,Spanner,888,,888,0.452553257,290175.0
202,Maharashtra,20,Muktainagar ,Sanjay Pralhad Kandelkar,MALE,45.0,GENERAL,IND,Cup & Saucer,560,,560,0.285393946,290175.0
203, TURNOUT , TOTAL : ,,,,,,,,195017,1203.0,196220,67.62126303,
204,Maharashtra,21,Malkapur,Ekade Rajesh Panditrao,MALE,54.0,GENERAL,INC,Hand,85576,700.0,86276,46.32218714,268718.0
205,Maharashtra,21,Malkapur,Chainsukh Madanlal Sancheti,MALE,65.0,GENERAL,BJP,Lotus,71352,540.0,71892,38.59931705,268718.0
206,Maharashtra,21,Malkapur,Dr. Nandurkar Nitin Vasantrao,MALE,53.0,GENERAL,VBA,Gas Cylinder,12476,73.0,12549,6.73764577,268718.0
207,Maharashtra,21,Malkapur,Gawhad Vijay Pralhad,MALE,35.0,GENERAL,IND,Bangles,9868,8.0,9876,5.302493396,268718.0
208,Maharashtra,21,Malkapur,NOTA,,,,NOTA,NOTA,1849,5.0,1854,0.995425552,268718.0
209,Maharashtra,21,Malkapur,Pramod Yadav Tayade,MALE,35.0,SC,BSP,Elephant,1015,6.0,1021,0.548182033,268718.0
210,Maharashtra,21,Malkapur,Ab. Majid Qureshi Ab. Kadir,MALE,65.0,GENERAL,IND,Slate,620,13.0,633,0.339862122,268718.0
211,Maharashtra,21,Malkapur,Baliram Krushna Dhade,MALE,28.0,GENERAL,IND,Cup & Saucer,599,1.0,600,0.322144192,268718.0
212,Maharashtra,21,Malkapur,Shaikh Aabid Shaikh Bashir,MALE,37.0,GENERAL,IND,Bat,539,2.0,541,0.29046668,268718.0
213,Maharashtra,21,Malkapur,Avkash Kailas Borse,MALE,26.0,GENERAL,IND,Whistle,460,4.0,464,0.249124842,268718.0
214,Maharashtra,21,Malkapur,Pravin Ramesh Gawande,MALE,37.0,GENERAL,IND,Auto- Rickshaw,309,1.0,310,0.166441166,268718.0
215,Maharashtra,21,Malkapur,Datta Gajanan Yenkar,MALE,25.0,GENERAL,IND,Ludo,235,1.0,236,0.126710049,268718.0
216, TURNOUT , TOTAL : ,,,,,,,,184898,1354.0,186252,69.31132265,
217,Maharashtra,22,Buldhana,SANJAY RAMBHAU GAIKWAD,MALE,53.0,GENERAL,SHS,Bow and Arrow,67038,747.0,67785,37.82687307,306272.0
218,Maharashtra,22,Buldhana,VIJAY HARIBHAU SHINDE,MALE,54.0,GENERAL,VBA,Gas Cylinder,41173,537.0,41710,23.27592942,306272.0
219,Maharashtra,22,Buldhana,HARSHWARDHAN SAPKAL,MALE,51.0,GENERAL,INC,Hand,30810,506.0,31316,17.47564147,306272.0
220,Maharashtra,22,Buldhana,YOGENDRA RAJENDRA GODE,MALE,51.0,GENERAL,IND,Spanner,29671,272.0,29943,16.70944988,306272.0
221,Maharashtra,22,Buldhana,MOHD. SAJJAD ABDUL KHALIK,MALE,50.0,GENERAL,AIMIM,Kite,3762,30.0,3792,2.116095046,306272.0
222,Maharashtra,22,Buldhana,ABDUL RAJJAK ABDUL SATTAR,MALE,56.0,GENERAL,BSP,Elephant,2909,5.0,2914,1.62613422,306272.0
223,Maharashtra,22,Buldhana,NOTA,,,,NOTA,NOTA,1072,16.0,1088,0.607149633,306272.0
224,Maharashtra,22,Buldhana,VIJAY RAMKRUSHNA KALE,MALE,49.0,GENERAL,IND,Air Conditioner,647,3.0,650,0.362727263,306272.0
225, TURNOUT , TOTAL : ,,,,,,,,177082,2116.0,179198,58.50942953,
226,Maharashtra,23,Chikhli,SHWETA VIDYADHAR MAHALE,FEMALE,36.0,GENERAL,BJP,Lotus,92760,755.0,93515,48.15842869,295018.0
227,Maharashtra,23,Chikhli,BONDRE RAHUL SIDDHAVINAYAK,MALE,49.0,GENERAL,INC,Hand,86072,633.0,86705,44.6514095,295018.0
228,Maharashtra,23,Chikhli,ASHOK SHIVSINGH SURADKAR,MALE,55.0,GENERAL,VBA,Gas Cylinder,9605,56.0,9661,4.975229424,295018.0
229,Maharashtra,23,Chikhli,PARVEEN BI SAYYED HARUN,FEMALE,45.0,GENERAL,BSP,Elephant,1105,4.0,1109,0.571113697,295018.0
230,Maharashtra,23,Chikhli,NOTA,,,,NOTA,NOTA,1030,5.0,1035,0.533005119,295018.0
231,Maharashtra,23,Chikhli,DEVANAND PANDURANG GAWAI,MALE,49.0,SC,IND,Auto- Rickshaw,550,1.0,551,0.283754416,295018.0
232,Maharashtra,23,Chikhli,RAJENDRA VISHVANATH JAWANJAL,MALE,45.0,GENERAL,IND,Cup & Saucer,506,1.0,507,0.261095261,295018.0
233,Maharashtra,23,Chikhli,ABDUL SALIM ABDUL NOORMOHAMMAD MEMAN,MALE,50.0,GENERAL,IND,Almirah,415,,415,0.213717028,295018.0
234,Maharashtra,23,Chikhli,DADARAO SHRIRAM PADGHAN,MALE,42.0,GENERAL,IND,Spanner,274,,274,0.141104737,295018.0
235,Maharashtra,23,Chikhli,IMRAN KHAN UMAR KHAN,MALE,35.0,GENERAL,IND,Bat,226,,226,0.116385659,295018.0
236,Maharashtra,23,Chikhli,DAGDUBA SHANKAR SALVE,MALE,55.0,SC,IND,Tractor Chalata Kissan,184,,184,0.094756466,295018.0
237, TURNOUT , TOTAL : ,,,,,,,,192727,1455.0,194182,65.82039062,
238,Maharashtra,24,Sindkhed Raja,DR. RAJENDRA BHASKARRAO SHINGANE,MALE,58.0,GENERAL,NCP,Clock,80808,893.0,81701,40.58366242,312571.0
239,Maharashtra,24,Sindkhed Raja,Khedekar Dr.Shashikant Narsingrao,MALE,62.0,GENERAL,SHS,Bow and Arrow,72011,752.0,72763,36.14385416,312571.0
240,Maharashtra,24,Sindkhed Raja,SAVITA SHIVAJI MUNDHE,FEMALE,42.0,GENERAL,VBA,Gas Cylinder,39617,258.0,39875,19.80726722,312571.0
241,Maharashtra,24,Sindkhed Raja,NOTA,,,,NOTA,NOTA,1615,1.0,1616,0.802722102,312571.0
242,Maharashtra,24,Sindkhed Raja,SHIVSHANKAR DATTATRAY WAYAL,MALE,32.0,GENERAL,BSP,Elephant,1311,4.0,1315,0.653205176,312571.0
243,Maharashtra,24,Sindkhed Raja,BHAGWAT DEVIDAS RATHOD,MALE,28.0,GENERAL,IND,Television,916,6.0,922,0.457988724,312571.0
244,Maharashtra,24,Sindkhed Raja,SHRIKRUSHNA UTTAM DOLAS,MALE,28.0,GENERAL,IND,Helicopter,788,1.0,789,0.391923106,312571.0
245,Maharashtra,24,Sindkhed Raja,Rajendra Uttamrao Shingne,MALE,50.0,GENERAL,IND,Ring,643,,643,0.319399945,312571.0
246,Maharashtra,24,Sindkhed Raja,Pravin Kumar Shriram More,MALE,29.0,SC,IND,Kettle,621,1.0,622,0.308968532,312571.0
247,Maharashtra,24,Sindkhed Raja,BHAI VIKAS NANDVE,MALE,27.0,SC,IND,Cup & Saucer,615,,615,0.305491394,312571.0
248,Maharashtra,24,Sindkhed Raja,Eknath Narendra Deshmukh,MALE,33.0,GENERAL,IND,Tractor Chalata Kissan,451,3.0,454,0.225517224,312571.0
249, TURNOUT , TOTAL : ,,,,,,,,199396,1919.0,201315,64.40616692,
250,Maharashtra,25,Mehkar ,Sanjay Bhaskar Raymulkar,MALE,51.0,SC,SHS,Bow and Arrow,111024,1014.0,112038,64.0890994,293549.0
251,Maharashtra,25,Mehkar ,Adv.Anant Sakharam Wankhede,MALE,53.0,SC,INC,Hand,49592,244.0,49836,28.50768808,293549.0
252,Maharashtra,25,Mehkar ,Aabarao Shriram Wagh,MALE,39.0,SC,VBA,Gas Cylinder,8008,42.0,8050,4.604841662,293549.0
